#Table1
objid,ra,dec,specobjid,ra1,dec1
1237678859550326867,11.591095473052,12.7976792890079,12432238315494987776,11.591095,12.797679
1237678858476650885,11.7335707877612,11.8410025690408,6986425354673215488,11.733571,11.840999
1237678919135985948,11.8876958790735,12.0527373051811,6982831877121136640,11.887695,12.052736
1237678859013587271,11.8877579300935,12.3408107124057,6982834900778113024,11.887755,12.340807
1237678919135986169,11.8895912422793,12.0566768142695,6986433875888330752,11.889588,12.056674
1237678919672857098,11.8897944162138,12.4779090552289,6982850293940901888,11.889794,12.477906
1237678919672988171,12.2105634185326,12.5734055861931,6982839573702531072,12.210565,12.573403
1237678907324825828,12.5425534340004,10.3518250442352,6986222769655797760,12.542552,10.35183
1237678834293342592,12.5437464303229,10.6708346897492,5116273168244561920,12.543745,10.670836
1237678834293408629,12.7165317799949,10.6963926262386,5116284713116653568,12.716528,10.696391
1237678858477043976,12.7165627158441,11.8032337612812,6987435531954313216,12.716565,11.803231
1237678834830279323,12.7170584269199,11.0015506922398,6424521036440819712,12.717053,11.00155
1237678906788086164,12.8822799402824,10.1153752679248,5116296257988745216,12.88228,10.115369
1237678857940238472,12.882350597751,11.443753201854,6986479780498790400,12.88235,11.443751
1237678859549671905,10.1284447327756,12.8206555459224,6982950899254843392,10.128442,12.820655
1237678859549671904,10.1287329081705,12.8440182897134,6982951449010657280,10.12873,12.844019
1237679319093674172,10.1296502847783,10.2680402245409,5114022467573405696,10.129651,10.268041
1237679319093805860,10.4085198444022,10.166127652527,5114043908050147328,10.408518,10.166126
1237678918598525594,10.408672053209,11.671182536565,6368354405306357760,10.408672,11.671178
1237678906787037455,10.4094334317335,10.0708962216837,5114045832195495936,10.40943,10.070898
1237678859549868143,10.560927069499,12.6564006569721,6982917639028103168,10.560928,12.656396
1237679319093870735,10.562412784764,10.3343632733643,6368104816166852608,10.562413,10.334361
1237678859012997236,10.5625038771149,12.3355558980273,6982924236097869824,10.562505,12.335554
1237678907860910316,10.7111282432242,10.8603822491529,6368094920562202624,10.711129,10.860379
1237678918598722220,10.8600725455278,11.6417413760341,6982899222208337920,10.86007,11.64174
1237679319630938448,11.0172064711304,10.584342954264,12438021471141648384,11.017206,10.584343
1237678859550065471,11.0172172675655,12.8508734294565,12432272400355448832,11.017217,12.850873
1237678906787365202,11.1761595148385,10.0921471033486,5114088438271072256,11.176157,10.092147
1237678918062047518,11.335217647207,11.3172509844148,6986411335899961344,11.335219,11.317252
1237678858476519902,11.48481946237,11.9771608107564,6982861289057179648,11.484815,11.977157
1237679320168006173,11.4851102593404,11.0020209776712,6986283792551139328,11.485111,11.002023
1237678907861237833,11.4855350369207,10.9245120520504,6986282693039511552,11.485535,10.924512
1237678859013456108,11.6319947010253,12.2218507997769,6986416283702286336,11.631996,12.221852
1237678907324432906,11.6321863718965,10.450416406027,6986269224022071296,11.632183,10.450415
1237678919672725665,11.6323264120911,12.5739508683671,12432235016960104448,11.632326,12.573951
1237678919672726147,11.6328277035543,12.4781115061504,6982864862469969920,11.63283,12.478107
1237679319094329529,11.6328712620506,10.2956968911879,12438067100874201088,11.632871,10.295697
1237678858476585473,11.6329311064156,11.883205065143,12432231993303128064,11.632931,11.883205
1237678907861303554,11.6333802820729,10.9219486477795,6986271148167419904,11.633378,10.921948
1237679319094395116,11.7904861212502,10.2639894952945,12438069299897456640,11.790486,10.263989
1237678858476650952,11.7908331014593,11.9130240589742,12432220998186850304,11.790833,11.913024
1237679319631266546,11.7910515244176,10.5752426272402,6986258503783700480,11.791049,10.575241
1237678859013587148,11.9553228621814,12.2583689717166,6986434425644144640,11.955322,12.258366
1237678920209727693,11.9558274182206,12.8977438112664,12432217699651966976,11.95577,12.89776
1237678906787758702,12.1198953716503,10.0397318153826,5116246779965495296,12.119894,10.039728
1237679320168268011,12.1202836900916,11.0115192823329,6986249157934864384,12.120283,11.011518
1237678859013783743,12.4447086117552,12.2156037531247,12432201756733364224,12.444709,12.215604
1237678919136248449,12.4456000344275,12.0823443517937,6987446252192684032,12.445596,12.082344
1237678859013849611,12.6135204654663,12.2690246997307,6987447901460125696,12.613515,12.269029
1237678919673250229,12.7867724296421,12.5315826544589,6987428934884546560,12.786777,12.531578
1237678859014046022,12.9534163532269,12.3247543726802,6987426460983384064,12.953415,12.32475
1237678919673315818,12.9544688711891,12.4045159650963,6987427560495011840,12.954472,12.404506
1237678859549671948,10.1463401693704,12.7650185669869,12432317205454280704,10.146334,12.765016
1237679320167415998,10.1465158555033,11.0909599313312,6986357459830200320,10.146518,11.090959
1237679320167415999,10.1477409888695,11.0841803146058,6368348357992404992,10.147743,11.08418
1237678907860713852,10.2917067744758,10.8492016884333,6368107564945922048,10.291707,10.849203
1237678907323842910,10.2919378261127,10.4002348684153,5114034562201311232,10.291935,10.400234
1237678907323974242,10.5908766225322,10.4469572628599,6986332171062761472,10.590877,10.446953
1237678907324039304,10.79915014856,10.5492894608385,12438066001362573312,10.79915,10.549289
1237678858476257593,10.7992825470245,11.9047216464517,6982910767080429568,10.79928,11.904721
1237678859549999411,10.8003102484271,12.7424094765904,6982905819278104576,10.800308,12.742407
1237678858476257589,10.8007233596373,11.9360949956902,12432286694006609920,10.800723,11.936095
1237678859550130363,11.2423914289085,12.7517018023156,6982884103923456000,11.242388,12.751703
1237678859550196295,11.4054126241227,12.7738382970068,12432250135244986368,11.405413,12.773838
1237678919672660029,11.4055565639609,12.5882988759669,12432247661343823872,11.405557,12.588299
1237678859550261800,11.5555930019448,12.6681129788157,6986414634434844672,11.555589,12.668114
1237678918599049934,11.7045671979631,11.705763505988,6986426454184843264,11.704563,11.705764
1237678859013521675,11.7048741793595,12.3046186618056,6986419857115076608,11.704877,12.304612
1237678919135920504,11.704892987595,12.1181564633358,12432234467204290560,11.704893,12.118156
1237678919135920698,11.7049480452254,12.0600944797695,6986422605894146048,11.704945,12.060092
1237679319094460595,11.8646722947335,10.2219522293687,5116241557285263360,11.864674,10.221952
1237678906787627160,11.8654372263437,10.0269487789579,12438080295013734400,11.865437,10.026949
1237678859550392585,11.8659254073295,12.6762916315826,12432229794279872512,11.865925,12.676292
1237678858476782212,12.0262445126417,11.8933705383121,6986445695638329344,12.026242,11.893368
1237678907861434903,12.0271246340669,10.7779115585723,6986248058423236608,12.027123,10.777911
1237678858476847256,12.1911804298149,11.9113205603897,6986452017830189056,12.191179,11.911319
1237678859013718338,12.1924799148192,12.215298332504,6987458346820589568,12.192476,12.215297
1237678858476913269,12.3572772306568,11.8464981466703,6986463837580187648,12.357272,11.846501
1237678859013783851,12.3573270140365,12.2786632171078,6986458065144141824,12.357322,12.278667
1237678919136248536,12.5322797452386,11.9841174703761,6986470984405768192,12.532276,11.984116
1237678833756471926,12.5336530762835,10.2827616359108,5116275367267817472,12.53365,10.28276
1237678919673315630,12.8723463269084,12.5773848934815,6987429484640360448,12.872354,12.577371
1237678906788086151,12.8728802592245,10.0937788838254,5116299281645721600,12.872883,10.093775
1237678918062703039,12.8729630460736,11.2228682112982,6424532581312911360,12.872963,11.222855
1237678833756602773,12.8737850420181,10.3244319603823,5116298182134093824,12.873784,10.324433
1237678918598393937,10.1170907859096,11.7459176970561,6982942378039728128,10.11709,11.745923
1237678857939124740,10.2695282780778,11.4133198784874,6368356879207520256,10.269527,11.413313
1237679319630610475,10.2697119286615,10.6505705910424,6986341516911597568,10.269712,10.650572
1237678920209072480,10.2703002207402,12.9879116071538,6983011922150184960,10.270297,12.987914
1237679320167481962,10.2704972913581,11.0195199982466,6981714222209325056,10.270498,11.01952
1237679319630677052,10.4180948620826,10.6542279384749,12437987661159094272,10.418095,10.654228
1237678919672267057,10.4190809483242,12.4859745321246,12432313357163583488,10.419081,12.485975
1237678858476126716,10.5807924499233,11.987829667215,6982921212440893440,10.58079,11.987828
1237678859549934196,10.7214061677796,12.84445877928,6982906918789732352,10.721404,12.844456
1237678919672397950,10.7225521581767,12.5505241294099,6982915440004847616,10.722549,12.550525
1237679319093936767,10.7227539097909,10.2568951308065,6986322550336018432,10.722754,10.256893
1237678857939386977,10.8910540602664,11.595555689951,6986380824452290560,10.891051,11.595557
1237678907860975948,10.8919328561509,10.9015766325036,6986315953266251776,10.891931,10.901574
1237678920209465625,11.1938851572438,12.9736118939666,12432262229872891904,11.193885,12.973612
1237679320167875608,11.1942214666809,11.0987998332475,6986302759126718464,11.194222,11.0988
1237678919672594587,11.1946507986263,12.4402479810843,6986386596888336384,11.194652,12.440244
1237678857939518165,11.1948874902451,11.5112913520911,6982875582708340736,11.194884,11.511293
1237678918598918481,11.3444072442755,11.6116274541006,6982877781731596288,11.344405,11.611629
1237678919672660113,11.3444793432944,12.6020745892042,12432258931338008576,11.344481,12.602077
1237678857939583155,11.3444833037175,11.4904535742556,6986409686632519680,11.344484,11.490455
1237678906787430849,11.3451997597028,10.121260019605,12438047309664901120,11.3452,10.12126
1237678906787430554,11.3460981185228,10.0024838514107,6986288190597650432,11.346096,10.002484
1237678920209531478,11.4958526573879,12.953073418652,6983076243580409856,11.495851,12.953072
1237678919135986039,11.8249087302875,12.1640382027363,6982834625900206080,11.824907,12.164037
1237678919135986038,11.8254396253548,12.1857258109483,6986421781260425216,11.825438,12.185725
1237678858476651002,11.8265026078603,11.8006680080149,6986434700522051584,11.826501,11.800675
1237678858476716716,11.9948691277824,11.9262749166748,6986433051254609920,11.994868,11.926269
1237678920209858926,12.1628003170892,12.8922614595526,12432206154779875328,12.162806,12.892264
1237678919672988077,12.1641487937043,12.5362688233408,6982838474190903296,12.164153,12.536268
1237678833756275492,12.1643415545238,10.1799434887773,5116253926791075840,12.164341,10.179941
1237678859550523991,12.1643447633336,12.8040214537444,6987469891692681216,12.164343,12.804021
1237678919136182455,12.3342279751445,12.1400611864375,6986459164655769600,12.334229,12.140063
1237678918599311869,12.3351177649852,11.6231009254806,6986464112458094592,12.335117,11.623101
1237678834830148073,12.5128282960575,11.0727378637967,6986227442580215808,12.512827,11.072739
1237678834293408191,12.6803261359545,10.7137894460339,6986215897708124160,12.680324,10.71379
1237678918062702983,12.8497352380351,11.2657568035601,6986214523318589440,12.849737,11.265743
1237678834293473722,12.8498407117086,10.7475693251283,6986210949905799168,12.849839,10.747568
1237678907324956985,12.8510716436861,10.5262958271803,6986223594289518592,12.85107,10.526297
1237678906788085976,12.8517294557067,10.0658183672797,12446973969776793600,12.851729,10.065818
1237678920208941616,10.0447754563751,12.9646246152523,6982997353621116928,10.044775,12.964626
1237679319630545077,10.0456064572277,10.79228458124,6368118560062199808,10.045607,10.792286
1237678920209007396,10.1922393103861,12.9164011982998,6982940453894379520,10.192236,12.916401
1237679319093739708,10.1924119082977,10.371287537737,5114032638055962624,10.192415,10.37129
1237679319093739597,10.1937018206866,10.213553218167,5114033737567590400,10.193704,10.213555
1237679319630610548,10.1941717342055,10.7364787997322,5114030988788520960,10.194176,10.736483
1237678858476061038,10.3542136001785,11.9759649775991,6368349182626125824,10.354212,11.975962
1237678919672267300,10.5125988301043,12.5046589586668,6982926709999032320,10.512601,12.504661
1237678907323908781,10.5135141859477,10.478941994699,5114043633172240384,10.513516,10.478942
1237678919135461420,10.6630836048088,12.1753457343223,12432302362047305728,10.663084,12.175346
1237678907323974116,10.6637543644143,10.4283600496877,5114055452922238976,10.663755,10.428355
1237678918061785680,10.7745051929215,11.3535743382159,6986372852992989184,10.774501,11.353571
1237679319630872824,10.7746779964574,10.6144583937462,5114063424381540352,10.774681,10.614458
1237678907860910219,10.7750233003994,10.9924627696048,6368095470318016512,10.775024,10.99246
1237679319630872924,10.7759652413777,10.6655178445675,6986318427167414272,10.775969,10.665519
1237679319630938712,10.9233823763576,10.6099192289065,12438011300659091456,10.923382,10.609919
1237678858476257421,10.9233921536943,11.8090346781824,6982898947330430976,10.923394,11.809035
1237678919672463592,10.9238235487825,12.4422350513966,12432277623035680768,10.92382,12.442234
1237678918061916431,11.0640556220903,11.241383200461,6986395392981358592,11.064058,11.241377
1237679320167809769,11.0654072562754,10.9938155009516,6986315403510437888,11.065407,10.993811
1237679319094132892,11.0656281663998,10.2017390088242,6986298361080207360,11.065628,10.201739
1237678857939517935,11.2085316995761,11.4870772584732,6986402814684846080,11.208528,11.487078
1237678918061982598,11.2091439749132,11.3579271656346,6986404463952287744,11.209142,11.357921
1237678859013324965,11.3599592969817,12.3528868421345,12432255632803125248,11.359959,12.352887
1237679319094263904,11.3601443136487,10.150286439109,12438058029903271936,11.360144,10.150286
1237678859013325299,11.3607906663047,12.2388079582261,6986396767370893312,11.360788,12.238805
1237678859013325293,11.3608235038899,12.369995285161,6986398416638334976,11.360821,12.369992
1237678859013390862,11.5215250072538,12.3206669216661,6986416008824379392,11.521522,12.320666
1237678920209596758,11.5220393402093,12.9682893310515,6983075693824595968,11.522037,12.968288
1237678859013390539,11.5226260181059,12.2129013397546,12432243263297312768,11.522626,12.212901
1237678859013390537,11.5230189025467,12.3434083294721,6982864312714156032,11.523019,12.34341
1237678907324432720,11.6599648634776,10.4128102857311,6986268949144164352,11.659963,10.41281
1237678907324432936,11.6607741316182,10.4892614331433,6986268674266257408,11.660771,10.489261
1237678919672857227,11.803623946597,12.4207689824123,6986429202963912704,11.803623,12.420764
1237678858476650545,11.8047428673465,11.9613485567156,12432220723308943360,11.804746,11.961355
1237678906787627386,11.8047559056744,10.0062787625358,6986254930370910208,11.804754,10.006275
1237678919135986011,11.8055467802506,12.1626133710432,12432222372576385024,11.805545,12.162612
1237678920209727570,11.9523830745704,12.8694073746674,12432218249407780864,11.952383,12.869407
1237678859550458302,11.9536965463145,12.6998257079457,12432216600140339200,11.953693,12.69982
1237678859550589046,12.2241726764616,12.7121309443865,12432203955756619776,12.224173,12.712131
1237678919672988408,12.2247775318415,12.578175462918,6987463294622914560,12.224779,12.578172
1237678859550654588,12.3791683870357,12.6228859812191,6987455598041520128,12.379168,12.62289
1237678920209924854,12.379792560351,12.9224956549838,12432206429657782272,12.379793,12.922496
1237678834830213247,12.5452896566808,11.0265563274712,6986217272097658880,12.545287,11.026557
1237678834293342221,12.545611260962,10.6315320808535,6986225518434867200,12.545611,10.631534
1237678919136248369,12.5456307247552,12.0772238662954,6987445152681056256,12.545628,12.077224
1237678918599508147,12.7096514585949,11.5769866202998,6424531206923376640,12.709651,11.57699
1237678907324956773,12.8356212129543,10.506157502976,6986221120388356096,12.835623,10.506164
1237678857940304320,12.9996478572401,11.441235342524,6424532306435004416,12.999648,11.441236
1237678857939059088,10.0866717952875,11.525746141288,6986353061783689216,10.086671,11.525748
1237678919672070317,10.0875384575641,12.5170071954329,12432309508872886272,10.087536,12.517013
1237679320167416632,10.0875388678994,11.2072505113729,6368346983602870272,10.087538,11.207248
1237678858475995198,10.2303299824306,11.8626983158386,6368348632870311936,10.230329,11.862694
1237678907860713724,10.2312352181214,10.8824179430258,6981725492203509760,10.231233,10.882417
1237678907860713697,10.3756571531286,10.8052929457197,6986339043010435072,10.375658,10.805295
1237678907323908296,10.3771714657573,10.5329370666846,12437987386281187328,10.377171,10.532937
1237679319630807733,10.6923559934991,10.6270528357464,6368093271294760960,10.692355,10.627051
1237679319630807726,10.6923734338061,10.7201237949621,12437998656275372032,10.692373,10.720124
1237678919672398336,10.8294160519579,12.4812498519215,6982908018301360128,10.829412,12.481251
1237678919672463533,10.9747053764025,12.4989107625026,6982893999528105984,10.974703,12.49891
1237678858476388957,11.1234968785481,11.930152068577,6986389070789498880,11.123493,11.930148
1237678907861106801,11.268524528464,10.7923703754414,6986292588644161536,11.268523,10.792369
1237678907324236307,11.2686449355743,10.4199133738212,5114104106311768064,11.268645,10.419914
1237678858476454049,11.2691587155184,11.9766927930774,12432254808169404416,11.269159,11.976693
1237678919672594543,11.2695869479703,12.5127208085141,12432258656460101632,11.269587,12.512721
1237678919135789122,11.436563317481,12.1555014498508,6982862113690900480,11.436565,12.155502
1237678919672660825,11.4368798568294,12.4765443992983,12432244362808940544,11.43688,12.476544
1237678859013456202,11.5775004998476,12.3827889084271,6986414909312751616,11.577498,12.382787
1237678918598984179,11.5775758777023,11.7059390891567,6982843421993228288,11.577576,11.705943
1237678859013521962,11.7232927533903,12.212195645105,6986421506382518272,11.723292,12.21219
1237679319094460606,11.894878581357,10.2736184509847,5116242656796891136,11.89488,10.273618
1237678918599180539,12.0608806463914,11.7448758792709,6986448169539491840,12.06088,11.744874
1237678919672922352,12.061608059289,12.5410523905645,6982848919551367168,12.06161,12.541052
1237678834830082308,12.227734546106,11.1054985353299,6986241461353469952,12.227735,11.105496
1237678907324694640,12.2280421857191,10.3602669712639,6986243385498818560,12.22804,10.360264
1237678919673054021,12.3936654663593,12.6058740371998,12432203131122898944,12.393665,12.605874
1237678919136182931,12.3939645786362,12.1530781728715,6986468235626698752,12.393962,12.153079
1237678833756406037,12.3941738240777,10.2163465113458,5116264921907353600,12.394173,10.216343
1237678919136182930,12.3945289340902,12.150977124174,6987456697553147904,12.394526,12.150978
1237678918599377002,12.3952148631937,11.5644616261083,6986464937091815424,12.395213,11.564464
1237678918599442833,12.5614280368433,11.5699235159492,6986478131231348736,12.561424,11.569927
1237678918599508392,12.7355127435474,11.6193635781033,6424530657167562752,12.735511,11.619365
1237678859550785690,12.7356211622443,12.7976571368922,12432189662105458688,12.735621,12.797657
1237678907861762445,12.7361234218351,10.8082413700421,5116283888482932736,12.736121,10.808245
1237678919673250436,12.7366528148554,12.5411135697371,6987440754634545152,12.736652,12.541108
1237678833756536945,12.7370969119587,10.1749320371642,5116285262872467456,12.737094,10.174932
1237678918062637177,12.7372424663116,11.2287925987614,6424533405946632192,12.737242,11.228791
1237678834830344611,12.9052585759587,10.9692104258033,6424522135952447488,12.905256,10.969208
1237678919672135802,10.1884151743158,12.64620589709,6982948975109494784,10.188411,12.646208
1237678918598590569,10.6385612405211,11.6045746831507,6981977005488363520,10.638563,11.604574
1237679319093936572,10.638950447319,10.2355604160265,12438000580420720640,10.638951,10.235559
1237678918061785125,10.792267336932,11.3551590911434,6986373127870896128,10.792264,11.355157
1237678918598721809,10.939017163132,11.7834835978635,6986391544690661376,10.939016,11.783484
1237678920209334316,10.939277115495,12.8840645720703,12432272950111262720,10.939277,12.884065
1237678907324236657,11.2380614000915,10.4952223656957,12438032191380019200,11.238183,10.495194
1237678919135855469,11.549521981092,12.0444022248794,12432242163785684992,11.549522,12.044402
1237678919135855302,11.5508160962183,12.070450436871,6982862938324621312,11.550813,12.070449
1237678919135920484,11.6916262238497,12.1019773792938,12432231168669407232,11.691626,12.101977
1237678859013456430,11.6924071106122,12.2771812449147,6982846445650204672,11.692406,12.27718
1237678919672922347,12.0195679530198,12.5593751637978,6982849469307181056,12.019571,12.559375
1237678906787693141,12.0198422924099,10.0525621191847,5116243481430611968,12.019841,10.052559
1237678919672922215,12.0200211349355,12.4843847793519,12432213851361269760,12.020021,12.484385
1237678920209858722,12.1841964395658,12.9964879236421,6983104556004825088,12.184203,12.996492
1237678920209858962,12.1844129945893,12.9469459731641,6987470441448495104,12.184417,12.946948
1237678920209858966,12.1856963585154,12.9537017354202,12432206979413596160,12.185696,12.953702
1237678857940042125,12.3495786032437,11.3611105339012,6986466311481350144,12.349576,11.361114
1237678907861565875,12.3495912061773,10.7890245206233,6986226343068588032,12.349591,10.789018
1237678920209924820,12.3504635149631,12.8902865481847,6987455048285706240,12.350468,12.890286
1237678920209924457,12.3510299254091,12.9759414496235,6987455872919427072,12.351038,12.975945
1237678919136182584,12.3510359246805,12.1133436887673,12432198183320573952,12.351036,12.113344
1237678918599311889,12.3514277898521,11.632971021438,6986464662213908480,12.351426,11.632971
1237678920209990100,12.5285153554821,12.8771768061756,12432192685762435072,12.528515,12.877177
1237678834830213899,12.5287905702509,11.1327275734,6986218096731379712,12.528786,11.132726
1237678906788020549,12.6915698276267,10.0547480641949,12446977543189583872,12.69157,10.054748
1237678907861762357,12.6917933826138,10.8265619023742,6986214798196496384,12.691788,10.826566
1237678907861762352,12.6918361226793,10.9053923435595,6424521311318726656,12.691832,10.905397
1237678919136444635,12.8668393681253,12.0177362821449,6987423162448500736,12.866843,12.017725
1237678859013980667,12.867262588316,12.2145558721058,6987426735861291008,12.867262,12.214553
1237678834293473419,12.8674629132186,10.6721953982286,6424520761562912768,12.867459,10.672181
1237679319093674434,10.1348755426292,10.2515340105425,12437979689699792896,10.134876,10.251534
1237678859549671637,10.1364476201322,12.7336672760064,12432314456675211264,10.136448,12.733667
1237678919135265247,10.1364965115196,12.2153017258946,6368349732381939712,10.136493,12.215304
1237679319093740183,10.2889328981439,10.3696031221936,5114032912933869568,10.288933,10.369603
1237678907323843136,10.2891259443381,10.4993697566913,6986335469597644800,10.289123,10.499369
1237679319630611514,10.2891845418223,10.5883717764643,5114031263666427904,10.289184,10.588372
1237678907323842904,10.2906132983036,10.50953010797,6368106190556387328,10.290611,10.50953
1237678907860779270,10.4553455635938,10.9979452934641,6981709274407000064,10.455348,10.997949
1237679319630741808,10.4556767310055,10.6793532099433,6368096569829644288,10.455676,10.679355
1237678857939189920,10.4560737595695,11.5397444784755,6982930833167636480,10.456073,11.53974
1237678919672332694,10.6190438377723,12.4971187060075,6982915989760661504,10.619041,12.497119
1237678857939386844,10.8060263868951,11.3928190706323,6986382473719732224,10.806023,11.392818
1237678859013193795,10.9699434038225,12.2435506140037,12432278172791494656,10.969943,12.243551
1237678907324236595,11.2635099608159,10.3611150448022,12438045385519552512,11.26351,10.361115
1237678859013390524,11.4147984981078,12.3268928291257,12432257831826380800,11.414798,12.326893
1237678919135855101,11.5659764755505,12.1080231331244,6982863488080435200,11.565975,12.108022
1237678918599049948,11.7128175783889,11.6747526036905,6986435800033679360,11.712812,11.674752
1237678907861303686,11.7129233694125,10.8615159809375,6986269773777885184,11.71292,10.861515
1237678906787561910,11.7142857235167,10.0202616361353,5116227538512009216,11.714284,10.020261
1237678859550392948,11.8431145578334,12.6819862629951,6982855241743226880,11.843111,12.68199
1237678906787627146,11.8447392955431,10.0525041251472,12438079745257920512,11.844739,10.052504
1237679319094526430,11.988186058573,10.2162676283931,5116242381918984192,11.988186,10.216267
1237678859550458664,11.9890803926168,12.7638480098334,12432214675994990592,11.98908,12.763848
1237678906787692923,11.9890946237925,10.0196046250411,6986242835743004672,11.989094,10.019602
1237678919672987857,12.1451604323802,12.5678196502226,12432214126239176704,12.14516,12.56782
1237678907324695164,12.3051231292679,10.5454269081379,6986235688917424128,12.30512,10.545421
1237678859013718607,12.3072245317861,12.2907672602281,6986457515388327936,12.307219,12.29077
1237678859550720595,12.6372438343224,12.7923553621615,6987443503413614592,12.63724,12.792358
1237678834293408543,12.8069210008355,10.6224575703855,6986210400149985280,12.806919,10.622457
1237678907861762103,12.8076982641084,10.7654737497804,5116284438238746624,12.807699,10.765476
1237678834293408117,12.8083602906277,10.559365054303,5116285537750374400,12.808362,10.559366
1237678918062702722,12.9687631150625,11.2331929327786,6986211499661613056,12.96876,11.233185
1237678859550916993,12.9689178079408,12.6855255083486,6987429209762453504,12.96892,12.685519
1237678918062703204,12.9699392049565,11.1350636549263,6986212324295333888,12.969939,11.135056
1237678858475864650,10.0039319425053,11.9926967522817,6981956389645342720,10.003931,11.992693
1237678907860583036,10.004863885706,10.9344031636915,6981736487319787520,10.00486,10.934401
1237678857939124795,10.3058610412147,11.5288128555141,6368354680184264704,10.30586,11.528808
1237678919672201906,10.3066311613053,12.5861739156085,12432314181797304320,10.306631,12.586174
1237678859012931676,10.4638311158487,12.2548215900932,6982934681458333696,10.46383,12.254818
1237678919135396444,10.4638674053517,12.0740169775993,6986348938615085056,10.463865,12.074015
1237678858476060836,10.4652841726178,12.0014224073726,6986350313004619776,10.465286,12.001422
1237678907860844959,10.619274967736,10.9033173883231,6368091896905226240,10.619275,10.903311
1237679319093936912,10.6193706755852,10.2554460481312,5114054903166425088,10.619369,10.255443
1237678907323974053,10.6207929176051,10.5352631964363,6986334644963923968,10.620793,10.535259
1237678859012997761,10.6208904834368,12.3078040447315,12432297689122887680,10.62089,12.307804
1237679319630872827,10.787138308185,10.5848916116774,5114063974137354240,10.787142,10.584892
1237678907860976041,10.9357460977343,10.8105670358331,6986317327655786496,10.935745,10.810566
1237678858476323358,11.0727331800679,11.8722975630315,6986391269812754432,11.072732,11.872294
1237678857939452467,11.0727395369797,11.5007374497588,6986393468836009984,11.072742,11.50074
1237679319094132960,11.0734295010388,10.2103912428307,12438023120409090048,11.07343,10.210391
1237678857939583345,11.2293903389767,11.4295366794678,6986403364440659968,11.229388,11.429537
1237678859013325514,11.3815855490747,12.215591977218,6986400065905776640,11.381583,12.215588
1237678859550196523,11.38211724732,12.7923530704843,12432250959878707200,11.382117,12.792353
1237679319094329441,11.5313602222875,10.1486919179276,5114103281678047232,11.53136,10.14869
1237678857939714636,11.5318238620639,11.494257783975,6986410511266240512,11.531821,11.494258
1237678859013456425,11.6894677522706,12.3033362077906,12432232543058941952,11.689468,12.303336
1237679319631266012,11.6900847221966,10.5888816899218,6986267849632536576,11.690083,10.588881
1237678919135986459,11.8482551739702,12.0798447990243,12432221822820571136,11.848255,12.079845
1237678858476716365,11.8496202476342,11.8683215454592,6986435250277865472,11.84962,11.868317
1237678859550458025,12.0108906881876,12.6326361172099,6987471815838029824,12.010891,12.632632
1237678918599180449,12.0111022116639,11.6885278494732,6986448719295305728,12.011101,11.688524
1237679319631397353,12.0124332854539,10.561669613255,5116238808506193920,12.01243,10.561667
1237678859013587571,12.0125254496203,12.3798816340901,6986440747836004352,12.012524,12.379877
1237678919672988088,12.1713401363462,12.5817704336222,6982840123458344960,12.171341,12.581768
1237678834830016953,12.1714326660203,11.1218444427041,6986240086963935232,12.171433,11.121842
1237678858476912834,12.3399770777958,11.9437044000255,6986472908551116800,12.339977,11.94371
1237678919136182522,12.340129213696,12.0884530964842,6987458621698496512,12.340128,12.088454
1237678919136182581,12.3405305378506,12.0909069024582,12432199557710108672,12.340531,12.090907
1237678858476912973,12.3411741732461,11.8874393511216,6986463562702280704,12.341171,11.887443
1237678907324825892,12.5150088445862,10.5110167917972,6986224693801146368,12.515006,10.51102
1237678858477044393,12.6827096859068,11.7769736477631,6986479230742976512,12.682707,11.776969
1237678859550785838,12.6837502541399,12.7960803975829,6987442403901986816,12.683748,12.79608
1237678907861762592,12.6846218632749,10.7967024017448,5116281964337584128,12.684617,10.796707
1237678920210121504,12.855845235535,12.9701290704198,6987430859029895168,12.855837,12.970127
1237678907861827605,12.8566884900629,10.8548555575669,6986209850394171392,12.856691,10.854857
1237678859012800715,10.106278197427,12.2561690242831,6981953091110459392,10.106275,12.256169
1237678857939059136,10.106793254662,11.4365591022681,6981960787691853824,10.106791,11.436559
1237679319093674381,10.1076910496833,10.3305140610762,6368113337381967872,10.107693,10.330515
1237678858475995695,10.2586672391859,11.8587705968744,6981967384761620480,10.258666,11.858766
1237679319630610793,10.2588131628722,10.6980184957941,6981713947331418112,10.258814,10.69802
1237678907323842855,10.259404955637,10.5159581894883,5114031813422241792,10.259403,10.515958
1237678919135395944,10.4129542583947,12.0724811894327,6986347014469736448,10.412957,12.072481
1237679319093805597,10.4135422963982,10.2247071775706,5114044457805961216,10.413541,10.224706
1237678919135396391,10.413638080134,12.1239984430706,6986347839103457280,10.413637,12.123996
1237678918598525170,10.4139768338958,11.7784765473181,6981969308906969088,10.413981,11.778475
1237678918598590763,10.5572785494563,11.7309920483055,6368359902864496640,10.55728,11.730991
1237678919135461588,10.5573724066571,12.0319040773549,6986351412516247552,10.557374,12.031906
1237678918598590768,10.5579837076176,11.6774677113376,6368361277254031360,10.557982,11.677464
1237679319630807357,10.7050128813065,10.6551231152519,6368093821050574848,10.705014,10.655123
1237678920209269382,10.8460031876633,12.8615314942869,12432283945227540480,10.846003,12.861531
1237678858476257698,10.8465790903604,11.998884624197,6986368454946478080,10.846578,11.998885
